id,name,url,price,status,categoryId,categoryName,groupId,vendorName,shop,created
587, Телевизор SAMSUNG The FRAME QE55LS03RAUXRU Smart 4K QLED ,https://alser.kz//p/televizor-samsung-the-frame-qe55ls03rauxru-smart-4k-qled,441290,1,,Все телевизоры,,,Alser,2020-04-20 07:03:51.182259
588, Телевизор SAMSUNG The FRAME QE49LS03RAUXRU Smart 4K QLED ,https://alser.kz//p/televizor-samsung-the-frame-qe49ls03rauxru-smart-4k-qled,449990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:51.212517
589, Телевизор SAMSUNG The FRAME QE43LS03RAUXRU Smart 4K QLED ,https://alser.kz//p/televizor-samsung-the-frame-qe43ls03rauxru-smart-4k-qled,379990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:51.242273
590," Телевизор LG 49UM7100PLB Smart 4K UHD 49"" ",https://alser.kz//p/televizor-lg-49um7100-smart-4k-uhd,179390,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.652757
591, Телевизор LG 43UM7450 Smart 4K UHD ,https://alser.kz//p/televizor-lg-43um7450-smart-4k-uhd,170190,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.684664
592," Телевизор LG 43UM7100PLB Smart 4K UHD 43"" ",https://alser.kz//p/televizor-lg-43um7100-smart-4k-uhd,147590,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.716897
593," Телевизор 49"" LG SMART 4K UHD 49SM8200PLA ",https://alser.kz//p/televizor-49-lg-smart-4k-uhd-49sm8200,258390,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.748698
594, Телевизор LG 55SM8200PLA Smart 4K UHD Nano Cell ,https://alser.kz//p/televizor-lg-55sm8200-smart-4k-uhd-nano-cell,349290,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.779398
595, Телевизор Smart 4K UHD SONY KD-55XG8096BR ,https://alser.kz//p/televizor-smart-4k-uhd-sony-55xg8096,325390,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.810761
596, Телевизор Smart 4K UHD SONY KD49XG8096BR ,https://alser.kz//p/televizor-smart-4k-uhd-sony-kd49xg8096br,318990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.841567
597," Телевизор TCL 40"" LED40D3000 ",https://alser.kz//p/televizor-tcl-led40d3000-fullhd,79990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.913934
598," Телевизор 49"" TCL SMART LED49S6500 ",https://alser.kz//p/televizor-tcl-49-smart-led49s6500,139490,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.956714
599," Телевизор 50"" SAMSUNG SMART LED UE50RU7100UXCE ",https://alser.kz//p/ue50ru7100uxce,219990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:53.989289
600," Телевизор 49"" SAMSUNG SMART QLED QE49Q60RAUXCE ",https://alser.kz//p/qe49q60rauxce,289990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.020377
601," Телевизор 40"" TCL SMART LED LED40S6500 ",https://alser.kz//p/led40s6500,93880,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.051179
602," Телевизор 50"" TCL SMART 4K L50P6US ",https://alser.kz//p/4k-l50p6us,169990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.091593
603," Телевизор Samsung 55"" SMART UE55RU7400UXCE ",https://alser.kz//p/ue55ru7400uxce,313790,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.138735
604," Телевизор SAMSUNG 43"" SMART 4K UE43RU7400UXCE ",https://alser.kz//p/ue43ru7400uxce,194990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.172202
605," Телевизор SAMSUNG 50"" SMART 4K UE50RU7400UXCE ",https://alser.kz//p/ue50ru7400uxce,231990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:54.202883
606," Телевизор Samsung 49"" SMART 4K UE49RU8000UXCE ",https://alser.kz//p/ue49ru8000uxce,289990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.271152
607, Телевизор SONY KDL-50WF665 Smart FullHD ,https://alser.kz//p/televizor-sony-kdl-50wf665-smart-fullhd,198690,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.328612
608," Телевизор TCL L55C6US Smart 4K UHD  55"" ",https://alser.kz//p/tcl-l55c6us,239990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.359374
609, Телевизор SAMSUNG UE43RU7100UXCE Smart 4K UHD ,https://alser.kz//p/televizor-samsung-ue43ru7100uxce-smart-4k-uhd,189990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.390375
610, Телевизор SAMSUNG UE43NU7090UXCE Smart 4K UHD ,https://alser.kz//p/televizor-samsung-ue430nu7090uxce-smart-4k-uhd,159690,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.421910
611, Телевизор SAMSUNG UE50NU7090UXCE Smart 4K UHD ,https://alser.kz//p/televizor-samsung-ue50nu7090uxce-smart-4k-uhd,190390,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.453258
612, Телевизор Samsung LED UE55NU7090UXCE ,https://alser.kz//p/televizor-led-samsung-ue55nu7090uxce,208290,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.483728
613," Телевизор LG 43"" SMART LCD 43LK5910PLC ",https://alser.kz//p/televizor-lg-43lk5910plc,139990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.515249
614, Телевизор LG 50UK6410PLC 4К UHD/SMART ,https://alser.kz//p/televizor-lg-50-4k-uhd-50uk6410plc,169990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.546507
615," Телевизор Haier 43"" SMART LED LE43K6500TF ",https://alser.kz//p/televizor-haier-43-smart-led-le43k6500tf,109990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.578695
616, Телевизор LG  LED 49UK6450PLC ,https://alser.kz//p/televizor-lg-led-49uk6450plc,179990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.610698
617," Телевизор TCL 32"" LED  32D3000 ",https://alser.kz//p/televizor-bravis-tcl-led-32d3000,56670,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.641859
618," Телевизор Sony 49"" SMART LED KDL49WF805BR ",https://alser.kz//p/televizor-smart-led-fhd-sony-49-kdl49wf805br,279890,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.672902
619," Телевизор Samsung 43"" SMART LED UE43N5300AUXCE ",https://alser.kz//p/televizor-samsung-smart-ue43n5300auxce-43,142690,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.705225
620," Телевизор Samsung 43"" SMART LED UE43N5500AUXCE ",https://alser.kz//p/televizor-ue43n5500auxce,158590,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.736778
621," Телевизор Samsung 49"" SMART/LED (UE49N5500AUXCE) ",https://alser.kz//p/televizor-samsung-49-smart-led-ue49n5500auxce,189890,1,,Все телевизоры,,,Alser,2020-04-20 07:03:56.786777
622," Телевизор Samsung 32"" UE32N4500AUXCE ",https://alser.kz//p/televizor-samsung-32-ue32n4500auxce,106690,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.614884
623," Телевизор Samsung 32"" LED UE32N4000AUXCE ",https://alser.kz//p/televizor-ue32n4000auxce,98780,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.670105
624," Телевизор LG 43"" SMART 4K 43UK6510PLB ",https://alser.kz//p/televizor-lg-43uk6510pld-uhd,149990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.700841
625," Телевизор TCL 55"" SMART LED 4K L55P6US ",https://alser.kz//p/televizor-tcl-l55p6us,179890,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.732092
626," Телевизор LG 43"" SMART LED 4K 43UK6200PLA ",https://alser.kz//p/televizor-lg-lcd-43lk6200pld,154990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.762770
627," Телевизор LG 49"" SMART LED 49LK5910PLC ",https://alser.kz//p/televizor-lg-smart-49lk5910plc0,179590,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.794558
628," Телевизор Haier 43"" SMART LED 4K LE43K6500U ",https://alser.kz//p/televizor-haier-le43k6500u,119990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.825396
629," Телевизор Toshiba 49"" SMART LED 4K 49U7750EV ",https://alser.kz//p/televizor-toshiba-smarttv-led-49-124sm-49u7750ev-chernyj,169990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.863129
630," Телевизор Toshiba 55"" SMART LED 4K 55U7750EV ",https://alser.kz//p/televizor-toshiba-55u7750ev,199990,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.904138
631," Телевизор Sony 48"" SMART LED KDL48WD653 ",https://alser.kz//p/televizor-sony-smarttv-led-48-121sm-kdl48wd653-chernyj,189880,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.934740
632," Телевизор Sony 40"" SMART LED KDL40WD653 ",https://alser.kz//p/televizor-sony-smarttv-led-40-102sm-kdl40wd653-chernyj,152190,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.967436
633," Телевизор Sony SmartTV LED 32"" (81см) (KDL32WD603) черный ",https://alser.kz//p/televizor-sony-smarttv-led-32-81sm-kdl32wd603-chernyj,122890,1,,Все телевизоры,,,Alser,2020-04-20 07:03:58.999687
634, Ноутбук HP 15-dw0070ur 15.6 FHD Intel Core i3-8145U/4Gb/256Gb SSD/Win10 (8RQ68EA) ,https://alser.kz//p/noutbuk-hp-15-dw0070ur-156-fhd-intel-core-i3-8145u4gb256gb-ssdwin10silver8rq68ea978698,210990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.329393
635," Ноутбук HP 15-rb023ur 15.6"" HD AMD A9 9420/4Gb/SSD 256Gb/Black/FreeDos (7NF42EA#ACB) ",https://alser.kz//p/noutbuk-hp-15-rb023ur-156-hd-amd-a9-94204gbssd-256gbblackfreedos7nf42eaacb,119990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.390958
636," Ноутбук HP 17-ca0149ur 17,3"" FHD AMD A9 9420/4Gb/SSD 256Gb/DWD-RW/Win10 (8PN61EA#ACB) ",https://alser.kz//p/noutbuk-hp-17-ca0149ur-173-fhd-amd-a9-94204gbssd-256gbdwd-rwwin108pn61eaacb,210990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.428456
637, Ноутбук Asus X507MA-EJ314 15.6 (90NB0HL1-M07060) ,https://alser.kz//p/noutbuk-asus-x507ma-ej314-156-90nb0hl1-m07060,139990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.498167
638," Ноутбук Lenovo ThinkPad L590 15,6'FHD ",https://alser.kz//p/noutbuk-lenovo-thinkpad-l590-156fhd,581900,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.539147
639," Ноутбук Lenovo IP S340 14,0 (81NB0083RK) ",https://alser.kz//p/noutbuk-lenovo-ip-s340-140-hd-amd-ryzen-3-3200u4gb1000gbdos-81nb0083rk,149990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.600718
640," Ноутбук Lenovo IP S340 14,0  (81NB00DARK) ",https://alser.kz//p/noutbuk-lenovo-ip-s340-140-fhd-amd-ryzen-3-3200u8gb256gb-ssdwin10-81nb00dark,219990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.647951
641," Ноутбук Lenovo IP S145-15IIL 15,6 (81W8007LRK) ",https://alser.kz//p/noutbuk-lenovo-ip-s145-15iil-156hd-intelr-core-i5-10354gb256gb-ssddos-81w8007lrk,219990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.678731
642," Ноутбук Lenovo IP S340 14,0 (81NB0086RK) ",https://alser.kz//p/noutbuk-lenovo-ip-s340-140-hd-amd-ryzen-3-3200u4gb1000gbwin10-81nb0086rk,189990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.712457
643," Ноутбук Lenovo IP S540 14,0 (81NH009URK) ",https://alser.kz//p/noutbuk-lenovo-ip-s540-140-fhd-amd-ryzen-5-3500u8gb512gb-ssdwin10-81nh009urk,319990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.785276
644, Ноутбук HP 255 G7 15.6HD AMD-A4-9125/4Gb/500Gb/Dos(6HM04EA) ,https://alser.kz//p/noutbuk-hp-255-g7-156hd-amd-a4-91254gb500gbdos6hm04ea,99900,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.816717
645, Ноутбук HP 255 G7 15.6 (7DF12EA) ,https://alser.kz//p/noutbuk-hp-255-g7-156-fhd-amd-a6-9225-4gb1000gbdos7df12ea,125990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.847687
646, Ноутбук Asus TP412FA-EC327T (90NB0N31-M10110) ,https://alser.kz//p/noutbuk-asus-tp412fa-ec327t-90nb0n31-m10110,199990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.878191
647," Apple MacBook PRO 2018 15,4 Grey (MR942) (711779) ",https://alser.kz//p/apple-macbook-pro-2018-154wqxgacore-i7-8850h16gb512gb-ssdmacostouch-baramd-radeon-pro-560xgrey-mr942711779,949990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.908916
648, Устройство 2 в 1 HP Spectre X360 13-aw0003ur Touch 13.3 (8PK89EA) Black ,https://alser.kz//p/ustrojstvo-2-v-1-hp-spectre-x360-13-aw0003ur-touch-133,637990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.939880
649," Apple MacBook PRO 13,3 Grey (MPXV2) ",https://alser.kz//p/apple-macbook-pro-133-grey-mpxv2,789990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:04.970674
650," Ноутбук Lenovo IP S145-15AST 15,6  (81N30050RK) ",https://alser.kz//p/noutbuk-lenovo-ip-s145-15ast-156hd-amd-a6-92254gb500gbdos-81n30050rk,103990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.267749
651," Ноутбук Asus X412DA-BV287T 14,0"" ",https://alser.kz//p/noutbuk-asus-x412da-bv287t-140fhd-amd-ryzen-5,229990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.300762
652, Ноутбук Acer Aspire A315-54K 15.6 (NX.HEEER.01F) ,https://alser.kz//p/noutbuk-acer-aspire-a315-54k-156,149790,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.331604
653," Ноутбук Acer A315-54K-3152 15.6"" FHD Intel® Core™ i3-6006U/4Gb/1000Gb/Win10 (NX.HEEER.01G) ",https://alser.kz//p/noutbuk-acer-a315-54k-3152-156-fhd-intelr-core-i3-6006u4gb1000gbwin10nxheeer01g,169490,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.363325
654, Ноутбук Asus X507MA-EJ301 15.6FHD Intel®Pentium N5000/4Gb/SSD 256Gb/(90NB0HL1-M05390) ,https://alser.kz//p/noutbuk-asus-x507ma-ej301-156fhd-intelrpentium-n50004gbssd-256gbwin1090nb0hl1-m05390,129990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.394527
655," Ноутбук HP Gaming Pavilion 15-ec0013ur 15.6 FHD, AMD Ryzen 5 (8NF73EA) ",https://alser.kz//p/noutbuk-hp-gaming-pavilion-15-ec0013ur-156-fhd-8nf73ea,318900,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.425384
656," Ноутбук Lenovo IP S145-15IKB 15,6'HD Intel® Core i3-7020U (81VD001DRK) ",https://alser.kz//p/noutbuk-lenovo-ip-s145-15ikb-156hd-intelr-core-i3-7020u-81vd001drk,184990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.457015
657, Ноутбук Lenovo Legion Y540 15.6FHD Intel® Core™ i5 (81SY00L2RK) ,https://alser.kz//p/noutbuk-lenovo-legion-y540-156fhd-intelr-core-i5-81sy00l2rk,379990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.509356
658," Lenovo Ноутбук S145-15AST 15,6''HD Intel® Core i3-7020U/4Gb/1TB/Dos (81VD001KRK) ",https://alser.kz//p/lenovo-noutbuk-s145-15ast-156hd-intelr-core-i3-7020u4gb1tbdos-81vd001krk,158990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.629640
659," Ноутбук Acer Nitro 5 AN515-43 15.6"" FHD AMD Ryzen™ 5 (NH.Q5XER.004) ",https://alser.kz//p/noutbuk-acer-nitro-5-an515-43-156-fhd-amd-ryzen-5-nhq5xer004,269890,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.694914
660, Ноутбук Acer Nitro 5 AN515-43 (NH.Q6NER.003) ,https://alser.kz//p/noutbuk-acer-nitro-5-an515-43-nhq6ner003,298990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.727444
661," Ноутбук Acer Nitro 5 AN515-43 15.6"" FHD AMD Ryzen™ 5 (NH.Q6NER.004) ",https://alser.kz//p/noutbuk-acer-nitro-5-an515-43-156-fhd-amd-ryzen-5-nhq6ner004,339490,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.765197
662, Ноутбук Acer Nitro 5 AN515-43 15.6FHD AMD Ryzen™ 5 (NH.Q6NER.002) ,https://alser.kz//p/noutbuk-acer-nitro-5-an515-43-156fhd-amd-ryzen-5-nhq6ner002,289890,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.837575
663, Ноутбук Lenovo Yoga S940-14IIL (81Q8002QRK) ,https://alser.kz//p/noutbuk-lenovo-yoga-s940-14iil-140fhd-intelr-core-i5-10358gbssd-512gbwin1081q8002qrk,692990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.870928
664, Ноутбук Asus X571GT-BQ249 (90NB0NL1-M07100) ,https://alser.kz//p/noutbuk-asus-x571gt-bq404-219-156fhd-intelr-core-i5-8300h8gb512gb-ssdnvidia-geforce-gtx-1650-4gbdos90nb0nl1-m07100,319990,1,,Все ноутбуки,,,Alser,2020-04-20 07:05:07.902361
